word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
アコモデーション	交わり無し	15	44	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アシカ科	交わり無し	53	11	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アジタート	交わり無し	45	32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アジャタ	交わり無し	55	33	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アスクレピオスの杖	交わり無し	32 40	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アステリ	交わり無し	40	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アストロラマ	交わり無し	32	52	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アスファルト道路	交わり無し	41 47	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アセット	交わり無し	40	37	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アソート	交わり無し	40	11	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アタックライン	交わり無し	45	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アタッチメント障害	交わり無し	57	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アダチル	交わり無し	51	20	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アダプテーションレイヤ	交わり無し	45	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アダプテーション層	交わり無し	45	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アッパー	交わり無し	45	15 42	はい	一致	割れた	3	3	jmdict	はい
アップスタイル	交わり無し	42	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アップリンク	交わり無し	45	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アップル	交わり無し	54	27 43	はい	割れた	一致	3	3	jmdict	はい
アッラマルチャ	交わり無し	43	32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アトニー	交わり無し	13	56 57	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アトメートル	交わり無し	45	19	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アトモスフィア	交わり無し	50	13 52	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アトラクタ	交わり無し	50	10	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アトランテス	交わり無し	26	44	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アドアトム	交わり無し	51	27	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アドモード	交わり無し	45	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アドリア海	交わり無し	52	26	はい	割れた	一致	3	3	corpus	いいえ
アドレス構成要素	交わり無し	45	10	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アドレス解決プロトコル	交わり無し	45	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アドレス部	交わり無し	45	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アドレス部拡張	交わり無し	45	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アナバ風	交わり無し	33	50	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アナボリズム	交わり無し	15	57	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アナモルフ	交わり無し	32	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アナルセックス	交わり無し	33	57	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アナログ表示	交わり無し	45	18 31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アナログ通信路	交わり無し	45	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アネルギー	交わり無し	50 57	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アパコン	交わり無し	27 38	44	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アパーチャ	交わり無し	45	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アビス	交わり無し	50	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アフガン	交わり無し	42	23 40	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アフタ	交わり無し	56 57	16	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アフタヌーンティ	交わり無し	33	43	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アプコン	交わり無し	45	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アプザイレン	交わり無し	40 51	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アプレゲール	交わり無し	42	20 33	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アポミクシス	交わり無し	15 53	57	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アマガエルモドキ科	交わり無し	53	11 55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アマシイラ科	交わり無し	53	11 55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アミティ	交わり無し	55	35	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アミノ酸配列	交わり無し	51 53	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アメスク	交わり無し	43	27	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アメスラン	交わり無し	55	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アメニティバイキング	交わり無し	33 43	40	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アメリカ穴熊	交わり無し	32	55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アメンチア	交わり無し	57	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アモロソ	交わり無し	43	32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アラウィー	交わり無し	55	23	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アラビアンライト	交わり無し	32	51	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アラフラ大瀬	交わり無し	55	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アラルガンド	交わり無し	54	32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アラン	交わり無し	54	20	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アラームプロファイル	交わり無し	40	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アリの巣	交わり無し	17 55	44	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アリッグ	交わり無し	45	11	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アリュエット	交わり無し	32	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アリ族	交わり無し	23	55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルコール漬け	交わり無し	43	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルサロ	交わり無し	40	38	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルシン	交わり無し	19	51	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルチン環	交わり無し	51	11	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルティン環	交わり無し	51	10	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルデンテ	交わり無し	43	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルファブレンド	交わり無し	43	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルプス席	交わり無し	44	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルベド	交わり無し	50	19	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アルマニャック	交わり無し	32	43	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アレイ	交わり無し	40 45	18	はい	割れた	一致	3	3	jmdict	はい
アレビ	交わり無し	43	23	はい	割れた	一致	3	3	corpus	いいえ
アレルフリー	交わり無し	40	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アロサ	交わり無し	26	55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンカット	交わり無し	40	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンクル	交わり無し	21 22	56	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アングル括弧	交わり無し	31	40	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンザイレン	交わり無し	41	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンシアル	交わり無し	53	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンジッヒ	交わり無し	51	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンタゴニスト	交わり無し	51	22	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダフロー表示	交わり無し	45	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダースタンド	交わり無し	45	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダーステア	交わり無し	15	50	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダーバスト	交わり無し	19	56	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダーバー	交わり無し	40 45	18 31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダーピニング	交わり無し	41 45	15 44	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンダープルーフ	交わり無し	45	32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンチエイリアス	交わり無し	45	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンチグラム	交わり無し	51	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンチドート	交わり無し	30	40	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンチークファッション	交わり無し	33	42	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アントレ	交わり無し	24	43	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンナンバード接続	交わり無し	45	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンパッサン	交わり無し	40	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アンヒューマ	交わり無し	40	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーガイル	交わり無し	42	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーガット	交わり無し	51	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アークエネルギー	交わり無し	50	14	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アークエンジェル	交わり無し	20	53	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アークコサイン	交わり無し	50	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アークティック	交わり無し	52	26	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アークティックチャー	交わり無し	32	55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーコロジー	交わり無し	33 38	44	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーシン	交わり無し	19	51	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーシング	交わり無し	45	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーダー	交わり無し	55	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーチビショップ	交わり無し	40	24	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーティフィス	交わり無し	45	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アートトラック	交わり無し	32 40	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーニス	交わり無し	41 51	33	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アービタ	交わり無し	45	24	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーミン	交わり無し	20	55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーモンドアイ	交わり無し	53 55	18 56	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
アーレ	交わり無し	45	19	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イイスス	交わり無し	55	20	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イエローペリル	交わり無し	23 26	51	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イキ顔	交わり無し	18 32	56	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イグチ目	交わり無し	53 54	11	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イコール機能	交わり無し	45	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イシス	交わり無し	53	20	はい	一致	割れた	3	3	corpus	いいえ
イスキリ	交わり無し	43	10	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イソチーム	交わり無し	27	51	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イタカジ	交わり無し	33	42	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イタメ	交わり無し	43	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イタリアンカット	交わり無し	42	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イチョウ目	交わり無し	53	11	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イッチ	交わり無し	31	56	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イドラ	交わり無し	53	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イニシエータ	交わり無し	45	15 24	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イネーブラー	交わり無し	45	24	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イベントスペース	交わり無し	44	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イベントプロバイダ	交わり無し	24 27	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イベントプロパティ	交わり無し	10	40	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イメレス	交わり無し	45	31	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イヤ	交わり無し	42	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	はい
イヤンホホ	交わり無し	33	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イヤーエステ	交わり無し	38 40	56	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イラストマップ	交わり無し	40	17 32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イラドル	交わり無し	40	24	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イルデ	交わり無し	43	15	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
イルミ	交わり無し	32	46	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インキュバス	交わり無し	50	12	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インクジェット方式	交わり無し	45	30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インクルージョン	交わり無し	51	26 35	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インシュリンショック	交わり無し	57	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インジゴブルー	交わり無し	51	18	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インストールプログラム	交わり無し	31 45	40	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インスリンショック療法	交わり無し	57	15 30	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インセット	交わり無し	40	32	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インタフェースアドレス	交わり無し	45	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インター	交わり無し	44	17	はい	割れた	一致	3	3	jmdict	はい
インターエクスチェンジ	交わり無し	44 47	27	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インターブロックギャップ	交わり無し	45 51	17	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インテーク	交わり無し	35	45	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インディアングレゴリー	交わり無し	16	55	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
インディアンブルー	交わり無し	51	13	はい	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
