word	kept	dropped	passes	tier
研ぎ上げる	15	30 33 38	15 33 | 15 38 | 15 30	jmdict
研ぐ	15	30	15 30 | 15 | 15	jmdict
砕く	15 31	37	15 | 15 31 37 | 15 31	jmdict
砕け散る	15	51	15 | 15 | 15 51	jmdict
碾き割る	15	38 51	15 | 15 38 | 15 51	jmdict
磨き上げる	15	30 32	15 30 | 15 32 | 15	jmdict
磨く	15 30	33 56	15 30 56 | 15 | 15 30 33	jmdict
磨り出す	15	32	15 32 | 15 | 15	jmdict
磨り崩す	15	51	15 | 15 | 15 51	jmdict
示し合わせる	35	31	35 | 35 | 31 35	jmdict
示す	31	36	31 | 31 36 | 31	jmdict
礼す	35	33	35 | 33 35 | 35	jmdict
祓う	15	34	15 34 | 15 | 15	jmdict
祝す	35	36	35 | 36 | 35	jmdict
神がかる		13 30 50	13 | 50 | 30	jmdict
神さびる	13	15	13 15 | 13 | 13	jmdict
祟る	50	11	50 | 50 | 11 50	jmdict
祭り込む	33	15	15 | 33 | 33	jmdict
祭る	33	34	33 | 33 34 | 33	jmdict
秘す	34	31	34 | 34 | 31	jmdict
秘める	30	34	30 | 34 | 30	jmdict
移る	15 17	16 50 51 57	15 16 17 50 | 15 17 | 15 17 51 57	jmdict
稼ぐ	37	38	37 | 37 38 | 37	jmdict
稼げる	37 38	16	16 37 38 | 37 38 | 37 38	jmdict
積み下ろす	15 33	38	15 33 | 15 | 15 33 38	jmdict
積み替える	15	38	15 | 15 | 15 38	jmdict
積み残す	15	19	15 19 | 15 | 15	jmdict
積み立てる	19 37	15	19 37 | 15 19 37 | 19 37	jmdict
積み込む	15	17 38	15 | 15 38 | 15 17	jmdict
積もり積もる	19	30 50 51	19 50 | 19 30 | 19 51	jmdict
積もる	19 51	15 30	15 19 30 51 | 19 51 | 19 51	jmdict
穫る	15 38	37	15 38 | 37 38 | 15 38	jmdict
究める	30	34	30 | 30 34 | 30	jmdict
空く	12 19	16 17 57	12 17 19 57 | 12 16 19 | 12	jmdict
空ける	15 17 19	16	15 17 19 | 15 16 17 19 | 15	jmdict
空しくなる	30	13 15	15 30 | 13 30 | 30	jmdict
空っ惚ける	30 34	10	30 34 | 30 | 10 34	jmdict
空嘯く	31	30 34	30 31 | 31 | 34	jmdict
空惚ける		10 33 35	33 | 10 | 35	jmdict
空飛ぶ	17	15	15 17 | 17 | 17	jmdict
穿つ	15	30	15 30 | 15 | 15	jmdict
穿る	15	56	15 | 15 56 | 15	jmdict
突きつける	15 31	36	15 36 | 15 31 | 15 31	jmdict
突きのける	15	35	15 35 | 15 | 15	jmdict
突き上げる	15	14 17 35 36	14 15 35 | 15 17 36 | 15	jmdict
突き出す	15 17	35	15 17 | 15 17 | 15 17 35	jmdict
突き刺す	15	56	15 | 15 | 15 56	jmdict
突き動かす	15 30	14	15 30 | 14 15 | 15 30	jmdict
突き当たる	13 15	17	15 17 | 13 15 | 13 15	jmdict
突き抜く	15	17	15 | 15 | 15 17	jmdict
突き抜ける	15 17	19	15 17 | 15 17 19 | 15 17	jmdict
突き放す	15 35	14	14 15 35 | 15 35 | 15 35	jmdict
突き転ばす	15	14	15 | 14 15 | 15	jmdict
突き込む	15	17	15 | 15 17 | 15	jmdict
突き飛ばす	15 35	14	15 35 | 14 15 | 15 35	jmdict
突く	15	35	15 | 15 35 | 15	jmdict
突っかける	15 33	35	15 | 33 35 | 15 33	jmdict
突っぱねる	35	15	15 35 | 35 | 35	jmdict
突っ張る	14	15 30 35 56	14 15 | 14 30 56 | 14 35	jmdict
突っ突く	15	56	15 | 15 56 | 15	jmdict
突っ立つ	33	17	17 33 | 33 | 33	jmdict
突っ立てる	15	17	15 17 | 15 | 15	jmdict
突っ走る	15	17	15 17 | 15 | 15	jmdict
突っ込む	15 17 31	30 37	15 17 30 31 | 15 31 | 15 17 31 37	jmdict
窄まる	15	17	15 17 | 15 | 15	jmdict
窄む	15	19	15 19 | 15 | 15	jmdict
窘める	36	35	36 | 35 36 | 36	jmdict
窪む	15	17	15 | 15 | 15 17	jmdict
窮す	13	30	13 30 | 13 | 13	jmdict
窶す	33	15 56	56 | 33 | 15 33	jmdict
窺う	30	17	30 | 17 30 | 30	jmdict
立ちはだかる	15 17	14 34	15 17 | 14 17 | 15 17 34	jmdict
立ちふさがる	17	15	15 17 | 17 | 17	jmdict
立ち上がる	15 33	38	15 33 | 15 38 | 15 33	jmdict
立ち上る	15 51	17	15 51 | 15 17 51 | 15 51	jmdict
立ち並ぶ	17	12	12 17 | 17 | 17	jmdict
立ち入る	17	35	17 | 17 35 | 17	jmdict
立ち回る	17 33 35	15	17 33 35 | 17 33 | 15 35	jmdict
立ち替わる	15	16	15 | 15 | 15 16	jmdict
立ち止まる	15	33	15 33 | 15 | 15	jmdict
立ち消える	12	51	12 | 12 | 12 51	jmdict
立ち続ける	33	15 16 56	16 56 | 33 | 15 33	jmdict
立ち聞く	31	35	31 | 31 | 31 35	jmdict
立ち行く	38	13	38 | 13 38 | 38	jmdict
立ち越える	15	17 34	15 34 | 15 | 15 17	jmdict
立ち込む	50	12 15 51	15 51 | 12 50 | 50	jmdict
立ち込める	50	12 51	50 | 12 50 51 | 50	jmdict
立ち迷う	30	15 17	15 30 | 17 30 | 30	jmdict
立つ	15 17 33	12 51	12 15 33 | 15 17 33 | 15 17 33 51	jmdict
立てこもる	17	35	17 | 17 | 17 35	jmdict
立てる	15 32 38	17 36	15 32 36 38 | 15 17 32 | 15 32 38	jmdict
立て切る	15	17	15 | 15 | 17	jmdict
立て直る	15	38	15 | 15 38 | 15	jmdict
立て込む	19	17	19 | 19 | 17 19	jmdict
立て込める	15	17	15 | 15 17 | 15	jmdict
端折る	15 31	19	31 | 15 19 | 15 31	jmdict
競り落とす	37	34	37 | 34 37 | 37	jmdict
競り負ける	34 35	37	34 | 34 35 37 | 34 35	jmdict
笑いかける	33	35	33 | 33 | 33 35	jmdict
笑い出す	15 30	56	15 30 56 | 15 30 | 15 30	jmdict
笑い飛ばす	30	34 35	30 | 30 35 | 30 34	jmdict
笑ける	30	33	30 | 30 | 30 33	jmdict
笑み割れる	30	57	30 | 57 | 30	jmdict
笑む	33	30	33 | 33 | 30 33	jmdict
笑わかす	30	15 35	30 | 15 35 | 30	jmdict
節くれだつ	15 56	13 50	13 56 | 15 50 56 | 15	jmdict
築き上げる	15 38	34 35	15 35 38 | 15 38 | 15 34 38	jmdict
築く	15 38	35	15 | 15 35 38 | 15 38	jmdict
籠もる	17	30 50	17 30 | 17 | 17 50	jmdict
粋がる	33	30	30 | 33 | 33	jmdict
粒立つ		12 13 15 51 56	13 | 12 | 15 51 56	jmdict
粘つく	13 51	15	13 51 | 13 | 15 51	jmdict
粘りつく	15	17	15 | 15 17 | 15	jmdict
粘り抜く	34	13	34 | 34 | 13 34	jmdict
粟立つ	56	30 57	56 | 56 57 | 30 56	jmdict
精げる	15	51	15 51 | 15 | 15	jmdict
糺す	10 31	30	30 31 | 10 31 | 10 31	jmdict
系統立てる	15	30	15 | 15 30 | 15	jmdict
糾う	31	15	31 | 15 31 | 31	jmdict
約める	15 31	19	15 31 | 15 19 31 | 15 31	jmdict
納まり返る	13	15	13 15 | 13 | 13	jmdict
紐解く	15 30	31	15 30 | 15 30 | 15 30 31	jmdict
紛う	11	10	10 11 | 11 | 11	jmdict
紛れる	11 30	17	11 17 30 | 11 30 | 11 30	jmdict
素っ惚ける	10 30	33	10 30 | 33 | 10 30	jmdict
紫がかる	15	13 51	13 15 | 51 | 15	jmdict
細る	15 19	51 56	19 | 15 19 51 56 | 15 19	jmdict
終わりかける	15	16	15 16 | 15 | 15	jmdict
組み付く	35	15	35 | 35 | 15 35	jmdict
組み付ける	15	38	15 38 | 15 | 15	jmdict
組み伏せる	14	15 35	14 15 | 14 35 | 14	jmdict
組み合わさる	11	15	11 | 11 15 | 11	jmdict
組み敷く	14 35	15	14 35 | 14 35 | 14 15	jmdict
組み込む	15	11	15 | 11 15 | 15	jmdict
組む	15 33 35	37 38	15 33 35 | 15 35 | 15 33 35 37 38	jmdict
絆される	30	35	30 | 30 | 30 35	jmdict
絆す	15 36	35	36 | 15 35 | 15 36	jmdict
経上がる	15	34 36	15 | 15 36 | 15 34	jmdict
結ぶ	11 15 35	33	11 15 35 | 11 15 35 | 11 15 33 35	jmdict
結わえ付ける	15	33	15 33 | 15 | 15	jmdict
絞める	15 56	14	15 | 14 56 | 15 56	jmdict
絞り上げる	15 37	36	15 37 | 15 36 37 | 15 37	jmdict
絞り出す	15 30	31	15 30 31 | 15 30 | 15	jmdict
絞る	15 19	14 30	14 19 | 15 30 | 15 19	jmdict
絡ます	15 35	11	15 35 | 15 35 | 11 15	jmdict
絡みだす	15	11	11 15 | 15 | 15	jmdict
絡みつく	15	17	15 | 15 | 15 17	jmdict
絡めあう	15	11 35	11 15 | 15 35 | 15	jmdict
絡める	11 15	35	11 15 | 11 15 | 15 35	jmdict
絡め取る	15 34	35	15 34 | 15 35 | 15 34	jmdict
給う	37	36	36 | 37 | 37	jmdict
統べ合わせる	11 36	15	11 36 | 11 36 | 11 15	jmdict
絶え入る	57	56	56 57 | 57 | 57	jmdict
絶え果てる	12 57	15	12 57 | 12 57 | 12 15 57	jmdict
絶やす	12 51 57	15	12 51 57 | 12 51 57 | 15 51 57	jmdict
継ぐ	11 15 36	38	11 36 | 11 15 36 38 | 15 36	jmdict
綴じる	15	32 33	15 | 15 32 33 | 15	jmdict
綴る	32	31	31 32 | 32 | 32	jmdict
綻ぶ	15	30 51 57	15 | 15 30 51 57 | 15	jmdict
緊める	15	14	15 | 15 | 14 15	jmdict
緑がかる	15	13 51	15 51 | 15 | 13	jmdict
締めくくる	15	16	15 | 15 | 15 16	jmdict
締める	15	33 36	15 33 | 15 36 | 15	jmdict
締め上げる	15 35	36	15 36 | 15 35 | 15 35	jmdict
締め付ける	15 36	14	14 15 36 | 15 | 15 36	jmdict
締め出す	35	15	35 | 15 35 | 35	jmdict
編み上げる	15 32	33	15 32 | 32 33 | 15 32	jmdict
編み合わせる	11 15	32	11 15 | 11 15 | 15 32	jmdict
編む	32 33	15	32 33 | 15 32 | 32 33	jmdict
緩む	13 15	37	13 15 37 | 13 15 | 15	jmdict
緩める	15 16	19	15 16 | 15 16 19 | 15	jmdict
練り固める	15	30	15 | 15 | 15 30	jmdict
練り直す	15 32	30	15 32 | 15 32 | 15 30 32	jmdict
練り込む	15	32 51	15 | 15 32 | 15 51	jmdict
練れる	30	13 15 32	32 | 13 30 | 15 30	jmdict
縋りつく	15	35	15 35 | 15 | 15	jmdict
縋る	17 35	11 14	17 35 | 11 17 | 14 35	jmdict
縛り上げる	15	36	15 | 15 | 15 36	jmdict
縫い付ける	15	33	15 33 | 15 | 15	jmdict
縫い取る	32	33	32 | 32 | 32 33	jmdict
縫い止める	15	33	15 | 15 33 | 15	jmdict
縫い込む	15	33	15 | 15 | 15 33	jmdict
縫う	33	15 17	33 | 15 17 33 | 33	jmdict
縮かむ	15	56	15 56 | 15 | 15	jmdict
縮こまる	15 33	30	15 33 | 15 30 | 15 33	jmdict
縮む	15	19	15 | 15 | 15 19	jmdict
縮める	15 19	16	15 19 | 15 19 | 15 16	jmdict
縮らせる	15	19	15 | 15 | 15 19	jmdict
縺れる	15 35	11 13	11 15 | 13 15 35 | 15 35	jmdict
繁吹く	51	15	51 | 51 | 15 51	jmdict
繋がる	11	15	11 | 11 | 11 15	jmdict
繋ぐ	11 15	31 57	11 15 | 11 15 31 57 | 11 15	jmdict
織り上げる	32	33	32 | 32 33 | 32	jmdict
織り交ざる	11	15	11 15 | 11 | 11	jmdict
織り交ぜる	15	13	15 | 13 15 | 15	jmdict
織り合わせる	15	32	15 | 15 | 15 32	jmdict
織り込む	15	11 19 34	11 15 | 15 19 | 15 34	jmdict
繕い立てる	15	32 33	33 | 15 32 | 15	jmdict
繰り上がる	16	15	16 | 15 16 | 16	jmdict
繰り上げる	15 16	36	15 16 | 16 36 | 15 16	jmdict
繰り入れる	15 37	19	15 19 37 | 15 37 | 15 37	jmdict
繰り出す	15	17 36	15 36 | 15 | 15 17	jmdict
繰り合わせる	16	13 19	16 | 16 19 | 13 16	jmdict
繰り替える	15	16	15 16 | 15 | 15	jmdict
繰り越す	16	19	16 19 | 16 | 16	jmdict
纏まる	13 15	11 35	11 13 15 | 13 35 | 13 15	jmdict
纏める	15 31 35	11	15 31 35 | 15 31 35 | 11 15 31	jmdict
置き去る	15 35	17	15 17 | 15 35 | 15 35	jmdict
置き忘れる	30	15	30 | 30 | 15 30	jmdict
置き換える	15	11	15 | 11 15 | 15	jmdict
置き違える	11 17	15	11 15 | 11 17 | 11 17	jmdict
置く	17	15	15 17 | 17 | 17	jmdict
罹る	57	56	56 57 | 57 | 57	jmdict
群がる	17	15 35	17 | 15 17 | 17 35	jmdict
群れる	35	12	12 35 | 35 | 35	jmdict
群れ立つ	12	15 17 35	12 35 | 12 15 | 12 17	jmdict
群れ遊ぶ	33	35	33 35 | 33 | 33	jmdict
群れ集まる		12 15 35	12 | 15 | 35	jmdict
群れ飛ぶ	15	57	15 | 15 57 | 15	jmdict
羽ばたく	15	56	15 | 15 56 | 15	jmdict
習わす	30 31	33	30 31 | 30 31 | 30 33	jmdict
習慣づける	15	33	15 | 15 | 33	jmdict
翳す	15 33	17	15 17 | 33 | 15 33	jmdict
翻す	15 30	17 50	15 | 15 17 30 50 | 15 30	jmdict
翻る	15	50	15 50 | 15 | 15	jmdict
老いさらばえる	57	15	15 57 | 57 | 57	jmdict
老いぼれる	57	56	57 | 56 57 | 57	jmdict
老い込む	57	15	15 57 | 57 | 57	jmdict
老け込む	57	15	15 57 | 57 | 57	jmdict
考えすぎる	30	19	30 | 30 | 19 30	jmdict
考え合わせる	30	11	30 | 11 30 | 30	jmdict
耐える	14	13	14 | 14 | 13 14	jmdict
耐え忍ぶ	14	13	14 | 13 14 | 14	jmdict
耳慣れる	13	30	30 | 13 | 13	jmdict
聞きかじる	30	31	30 31 | 30 | 30	jmdict
聞きそびれる	31 34	16 30	31 34 | 30 34 | 16 31	jmdict
聞きとがめる	31 35	30	30 31 | 31 35 | 31 35	jmdict
聞きなれる	13	30	13 | 13 | 30	jmdict
聞き入る	31	30	30 31 | 31 | 31	jmdict
聞き入れる	35	30	30 35 | 35 | 35	jmdict
聞き出す	31	35	31 | 31 35 | 31	jmdict
聞き取る	31 56	30	31 56 | 31 | 30 31 56	jmdict
聞き合わせる	31	11	11 31 | 31 | 31	jmdict
聞き尽くす	31	15	31 | 15 31 | 31	jmdict
聞き届ける	31 34	36	31 34 | 31 36 | 31 34	jmdict
聞き捨てる	31	34	31 | 31 34 | 31	jmdict
聞き損なう	31 34	30	31 34 | 30 34 | 31	jmdict
聞き漏らす	31	30 34	31 34 | 31 | 30	jmdict
聞き澄ます	30	31 56	30 | 30 56 | 31	jmdict
聞き直す	31	15	31 | 31 | 15 31	jmdict
聞き落とす	31	34	31 | 31 | 31 34	jmdict
聞き覚える	30	31	30 | 30 31 | 30	jmdict
聞き込む	31	30	30 31 | 31 | 31	jmdict
聞き返す	31	35	31 35 | 31 | 31	jmdict
聞き過ごす	31	30	31 | 31 | 30 31	jmdict
聞き違う	30 31	11	30 31 | 11 31 | 30 31	jmdict
聞き違える	30 31	11	30 31 | 11 31 | 30 31	jmdict
聞き間違える	31	30	31 | 31 | 30 31	jmdict
聞く	31 56	34	31 34 56 | 31 56 | 31 56	jmdict
聞こし召す	31	33	31 | 31 | 31 33	jmdict
聳える	17	12	17 | 17 | 12 17	jmdict
聳やかす	15	17 33 56	15 | 33 | 15 17 56	jmdict
肖る	11 37	30	11 30 | 11 37 | 11 37	jmdict
肥え太る	57	15 56	56 57 | 15 57 | 57	jmdict
肥やす	15 57	30 51	15 30 51 57 | 15 | 15 57	jmdict
肯んずる		10 30 35	35 | 10 | 30	jmdict
育て上げる	33 57	15	57 | 15 33 57 | 33 57	jmdict
育む	57	33	33 57 | 57 | 57	jmdict
能う	13	14	13 | 13 14 | 13	jmdict
脅かす	35	30	35 | 35 | 30 35	jmdict
脅しつける	35	36	35 36 | 35 | 35	jmdict
脱がす	15 33	56	15 33 | 15 33 | 15 56	jmdict
脱ぎ散らかす	33	15	33 | 15 33 | 33	jmdict
腐す	31	35 51	31 | 35 | 31 51	jmdict
腐る	15 51	30	15 51 | 51 | 15 30 51	jmdict
腑抜ける	30	14	14 30 | 30 | 30	jmdict
腫れ上がる	56	15	56 | 15 56 | 56	jmdict
膨らせる	15	19	15 19 | 15 | 15	jmdict
膨らます	15 19	30	15 19 30 | 15 19 | 15 19	jmdict
膨らむ	15 19	30	15 19 | 15 19 30 | 15 19	jmdict
膨れる	15 19	30	15 19 | 15 19 30 | 15 19	jmdict
膿む	57	56	57 | 57 | 56	jmdict
臥す	33 56	57	33 56 | 56 57 | 33	jmdict
臥せる	33	56	56 | 33 | 33	jmdict
臨む	17 35	34	17 34 | 17 35 | 35	jmdict
舁き上げる	15	17	15 | 15 | 15 17	jmdict
興ずる	30	33	30 33 | 30 | 30	jmdict
舐めずる	56	15	56 | 56 | 15 56	jmdict
舐め上げる	15	35 56	15 35 | 15 56 | 15	jmdict
舐め回す	56	15	56 | 56 | 15 56	jmdict
舐め腐る	35	36	35 36 | 35 | 35	jmdict
舞い上がる	15 30	17	15 17 30 | 15 30 | 15 30	jmdict
舞い戻る	15	17	15 | 15 17 | 15	jmdict
舞い立つ	15	17	15 | 15 17 | 15	jmdict
舞い落ちる	15	17	15 | 15 17 | 15	jmdict
舞い躍る	33	15	33 | 15 33 | 33	jmdict
舞い込む	15	12 17	12 15 | 15 | 15 17	jmdict
舞う	15 33	32 50	15 33 | 15 33 | 32 50	jmdict
舫う	17	15 33	17 | 15 17 | 33	jmdict
色めく	30	13 15	30 | 13 30 | 15 30	jmdict
色付ける	15 32	57	15 32 57 | 15 32 | 15 32	jmdict
色気づく	30	57	30 | 30 | 30 57	jmdict
色褪せる	15 51	13 30	15 51 | 15 30 51 | 13 51	jmdict
艶めく	13	15	13 | 13 | 15	jmdict
芋る	33	17	33 | 33 | 17	jmdict
芝居がかる	13	32 33	13 | 13 32 | 33	jmdict
苛む	30 35	14	14 35 | 30 | 30 35	jmdict
苛立てる	30	35	30 | 30 35 | 30	jmdict
若やぐ	15	13	15 | 13 15 | 15	jmdict
若気る	33	15	33 | 15 | 33	jmdict
苦しめる	30	14 35	30 35 | 30 | 14 30	jmdict
苦る	30	33	30 33 | 30 | 30	jmdict
苦労し抜く	34	13 14 33	14 33 | 13 34 | 34	jmdict
茶化す	35	31	31 35 | 35 | 35	jmdict
茹でこぼす	15 33	51	15 51 | 15 33 | 15 33	jmdict
茹で上げる	15 33	51	15 51 | 15 33 | 15 33	jmdict
草生える	57	30	30 57 | 57 | 57	jmdict
荒げる	31	30	31 | 30 31 | 31	jmdict
荒ぶる	30	13	13 30 | 30 | 30	jmdict
荒む	30	15	15 30 | 30 | 30	jmdict
荒らす	15	34 35	15 | 15 35 | 15 34	jmdict
荒れる	13 50 56	30 35 51	13 51 56 | 13 50 56 | 13 30 35 50 56	jmdict
荒立つ	35	15 50	15 35 | 35 50 | 35	jmdict
萎える	15 30	57	15 30 | 15 30 | 30 57	jmdict
萎む	15 57	30	15 57 | 15 | 15 30 57	jmdict
落ちぶれる	15	34	15 | 15 | 15 34	jmdict
落ち延びる	15	34	15 34 | 15 | 15	jmdict
落ち着ける	30	13	30 | 13 30 | 30	jmdict
落ち窪む	15	17	15 17 | 15 | 15	jmdict
落ち込む	15 30	19	15 30 | 15 30 | 15 19 30	jmdict
落っこちる	15	34	15 | 15 | 15 34	jmdict
落っこる	15	34	15 | 15 | 15 34	jmdict
落とす	15 34	19 30 37	15 34 | 15 19 30 34 37 | 15 34	jmdict
葺き替える	15	38	15 | 15 38 | 15	jmdict
葺く	38	15 33	38 | 15 | 33 38	jmdict
蒸かす	15	33 51	15 | 33 | 15 51	jmdict
蒸す	51	15 33	15 51 | 51 | 33 51	jmdict
蔓延る	12	15 50 57	12 | 12 50 | 15 57	jmdict
蕩ける	30 51	15	30 51 | 30 51 | 15 51	jmdict
薄らぐ	15	13	13 15 | 15 | 15	jmdict
薄れ行く	15	12 19 30	12 15 | 15 19 | 15 30	jmdict
薫く	51	15	51 | 15 51 | 51	jmdict
薫ずる	51	50	51 | 50 51 | 51	jmdict
藻掻く	14 15	33	14 15 | 14 15 | 33	jmdict
蘇る	30 57	12 15	12 30 57 | 30 57 | 15 57	jmdict
蝕む	15	56 57	15 56 | 15 57 | 15	jmdict
行きそびれる	16 34	15	15 16 34 | 16 34 | 16	jmdict
行き交う	15 17	35	15 35 | 15 17 | 15 17	jmdict
行き付ける	33	17	17 33 | 33 | 33	jmdict
行き当たる	15	17	15 | 15 17 | 15	jmdict
行き掛かる	15	17	15 | 15 | 15 17	jmdict
行き損なう	34	15	34 | 34 | 15 34	jmdict
行き暮れる	16 17	15 30	30 | 15 16 17 | 16 17	jmdict
行き渡る	17	15	17 | 17 | 15 17	jmdict
行き詰まる	13	15	13 15 | 13 | 13	jmdict
行き遅れる	16	35	16 | 16 35 | 16	jmdict
行き違う	11 17	15 35	11 15 | 11 17 | 17 35	jmdict
行く	15 17	34	15 | 15 17 34 | 15 17	jmdict
行われる	34	12	34 | 12 | 34	jmdict
衒う	33	34	34 | 33 | 33	jmdict
衒らかす	33	31	31 | 33 | 33	jmdict
衰える	15	14 57	14 15 | 15 57 | 15	jmdict
衰え果てる	15	14	14 15 | 15 | 15	jmdict
被く	33	37	33 | 33 37 | 33	jmdict
被ける	36	11 15	11 36 | 15 36 | 36	jmdict
被す	15	17 36	15 17 | 15 36 | 15	jmdict
被せる	15 36	17	15 36 | 15 17 | 15 36	jmdict
被る	33 34	11	33 34 | 11 33 34 | 33 34	jmdict
裁ち出す	15	38	15 38 | 15 | 15	jmdict
装る	10 33	30	30 33 | 10 33 | 10 33	jmdict
裏返す	15	17	15 | 15 17 | 15	jmdict
補い合う	19 35	11	11 19 | 19 35 | 19 35	jmdict
褒め歌う	32 36	31	32 36 | 31 32 36 | 32 36	jmdict
褒め殺す	36	31	31 36 | 36 | 36	jmdict
襲い攻める	35	15	35 | 15 35 | 35	jmdict
要る	13	19	13 | 19 | 13	jmdict
覆う	15	17	15 | 15 17 | 15	jmdict
覆す	15	10 34	15 34 | 10 15 | 15	jmdict
覆る	15	36	15 | 15 | 15 36	jmdict
見える	12 30	13 17	12 30 | 12 13 30 | 12 17	jmdict
見え透く	10	30	10 | 10 | 10 30	jmdict
見せつける	31 33	35	33 | 31 35 | 31 33	jmdict
見せびらかす	31	35	35 | 31 | 31	jmdict
見つける	30	34	30 | 30 34 | 30	jmdict
見つけ出す	30	12	12 30 | 30 | 30	jmdict
見つめる	30	33	30 | 30 | 33	jmdict
見つめ返す		30 33 35 56	30 | 56 | 33 35	jmdict
見とる	30	56	30 | 30 56 | 30	jmdict
見れる	30	14	30 | 30 | 14 30	jmdict
見上げる	17 33	56	17 33 | 17 33 | 17 56	jmdict
見下す	17 30	36	17 36 | 17 30 | 17 30	jmdict
見下ろす	17 30	56	17 30 | 17 30 | 17 56	jmdict
見交わす	35	33	33 35 | 35 | 35	jmdict
見合う	11 35	13	11 13 | 11 35 | 11 35	jmdict
見合わす	11	16 35	11 16 | 11 | 11 35	jmdict
見合わせる	16 35	11 33	16 35 | 11 16 33 | 16 35	jmdict
見回す	17	30 33	17 33 | 17 30 | 17	jmdict
見回る	17 33	15	15 17 33 | 17 | 33	jmdict
見失う	30	17	17 30 | 30 | 30	jmdict
見守る	30	33 35	30 35 | 33 | 30	jmdict
見尽くす	30	15	15 30 | 30 | 30	jmdict
見張る	36	33	33 36 | 36 | 36	jmdict
見慣れる	30	13	30 | 13 | 30	jmdict
見抜く	30	10	30 | 30 | 10 30	jmdict
見据える	30	17 56	17 30 | 30 56 | 30	jmdict
見損なう	30	56	30 | 30 56 | 30	jmdict
見損ねる	30	34	30 | 30 | 30 34	jmdict
見果てる	15	30	15 | 15 | 15 30	jmdict
見渡す	17	56	17 | 17 | 17 56	jmdict
見直す	30	15	15 30 | 30 | 30	jmdict
見聞く	30	56	30 56 | 30 | 30	jmdict
見舞われる	35 50	57	50 57 | 35 50 | 35 50	jmdict
見誤る	30	10	30 | 10 30 | 30	jmdict
見識張る	33	30	30 | 33 | 33	jmdict
見返す	17 30 35	15	17 30 35 | 15 30 35 | 17 30 35	jmdict
見返る	33	15 17	17 | 33 | 15 33	jmdict
見送る	16 35	15 33	15 35 | 16 33 35 | 16 35	jmdict
見逃す	30 36	34	30 34 | 30 36 | 30 36	jmdict
見違う	11 30	15	30 | 11 30 | 11 15	jmdict
見違える	11	15	11 | 11 | 11 15	jmdict
見開く	15 56	32	15 56 | 15 32 56 | 15 56	jmdict
見間違う	30	11	30 | 30 | 11 30	jmdict
見間違える	11 30	10	11 | 11 30 | 10 30	jmdict
視える	56	12 30	56 | 12 56 | 30	jmdict
覗き見る	30	33	33 | 30 | 30	jmdict
覗き込む	17	15 56	17 56 | 15 17 | 17	jmdict
覗く	33	17 56	17 56 | 33 | 33	jmdict
覚ます	15 57	56	15 57 | 15 57 | 15 56	jmdict
角張る	15	13	13 | 15 | 15	jmdict
角目立つ	13	35	13 | 35 | 13	jmdict
角立つ	35	13	13 35 | 35 | 35	jmdict
角立てる	35	15	35 | 35 | 15 35	jmdict
解き放す	15	34 36	15 36 | 15 | 15 34	jmdict
解き放つ	15	36	15 36 | 15 | 15	jmdict
解き明かす	30	31	30 | 30 31 | 30	jmdict
解く	15 30	31	15 30 31 | 15 30 | 15 30	jmdict
解ける	15 30	13 51	15 30 | 15 30 51 | 13 15	jmdict
解け合う	11	13 15 35	13 | 11 35 | 11 15	jmdict
解す	15	30	15 | 15 30 | 15	jmdict
解れる	15 30	13	15 30 | 15 30 | 13 15	jmdict
触れさせる	15 56	33	15 56 | 33 | 15 56	jmdict
触れる	31 56	11 34 35	11 31 56 | 31 35 56 | 31 34 56	jmdict
言いかねる	31	30	31 | 30 31 | 31	jmdict
言いこなす	31	13	31 | 13 31 | 31	jmdict
言いそびれる	31 34	16	31 | 31 34 | 16 31 34	jmdict
言いつかる	36	31	36 | 36 | 31 36	jmdict
言いのける	31	34	31 34 | 31 | 31	jmdict
言いよどむ	31	13 16	31 | 16 31 | 13 31	jmdict
言い切る	31	15	31 | 15 31 | 31	jmdict
言い含める	31	36	31 | 31 | 31 36	jmdict
言い張る	31	34	31 34 | 31 | 31	jmdict
言い渋る	31	13 30	31 | 30 31 | 13 31	jmdict
言い直す	31	15	31 | 31 | 15 31	jmdict
言い続ける	16 31	15	15 31 | 16 31 | 16 31	jmdict
言い聞かせる	31 36	34	31 36 | 31 34 | 31 36	jmdict
言い誤る	31	10	31 | 10 31 | 31	jmdict
言い諭す	31 36	35	31 35 | 31 36 | 31 36	jmdict
言い通す	31	34	31 | 31 34 | 31	jmdict
言い過ぎる	31	19	19 31 | 31 | 31	jmdict
言い違える	31	10	31 | 31 | 10 31	jmdict
言い間違える	31	34	31 | 31 | 31 34	jmdict
言わす	31	34 36	31 | 31 34 | 31 36	jmdict
訂す	15	31	15 | 15 | 15 31	jmdict
計らう	34 36	35	34 36 | 34 36 | 34 35	jmdict
計る	19	16 30	19 | 16 19 30 | 19	jmdict
討ち入る	15 35	17	15 35 | 15 35 | 17 35	jmdict
討ち果たす	35 57	34	35 57 | 34 57 | 35 57	jmdict
討ち滅ぼす	15	34 35 57	15 57 | 15 34 | 15 35	jmdict
討ち漏らす	34	15 35	15 34 | 34 35 | 34	jmdict
託ける	34	31	31 34 | 34 | 34	jmdict
託つ	31	30	31 | 30 31 | 31	jmdict
訪ねる	35	31	31 35 | 35 | 35	jmdict
許す	35 36	34	35 36 | 34 35 | 35 36	jmdict
