word	kept	dropped	passes	tier
腐す	31	15 35 36 51	15 51 | 31 35 | 31 36	jmdict
腐らす	15 57	51	15 51 | 15 57 | 15 57	jmdict
腐らせる	15	50 51 57	15 57 | 15 50 | 15 51	jmdict
腐り果てる	15 57	12	15 57 | 15 57 | 12 57	jmdict
腐る	15	50 51 57	15 50 | 15 51 | 15 57	jmdict
腐れる	15 57	50 51	15 57 | 15 51 | 15 50 57	jmdict
腫れる	15 56	57	56 57 | 15 56 | 15 56	jmdict
膿む	15 57	56	15 57 | 57 | 15 56 57	jmdict
臈たける		16 33 34	34 | 33 | 16	jmdict
致す	34	15	15 34 | 34 | 34	jmdict
舁き上げる	15	33 34	15 | 15 34 | 15 33	jmdict
興ざめる	30	15	30 | 15 30 | 30	jmdict
興じる	33	30	33 | 33 | 30 33	jmdict
興ずる	30	33	30 | 30 | 30 33	jmdict
舐めずる	34	30 35	34 | 30 35 | 34	jmdict
舐める		15 30 33 34	30 34 | 15 33	jmdict
舐め上げる	33 35	15 36	35 36 | 15 33 35 | 33	jmdict
舐め取る	15 33	37	15 37 | 15 33 | 15 33	jmdict
舞い上がる	15 30	17	15 30 | 15 30 | 15 17 30	jmdict
舞い納める	15 32	33	32 33 | 15 32 | 15 32	jmdict
舞う	33	15	15 33 | 33 | 33	jmdict
色めく	30	15	30 | 30 | 15 30	jmdict
色付ける	15	50	15 | 15 50 | 15	jmdict
芝居がかる	32	13 33	32 | 32 | 13 33	jmdict
花咲く	57	15	15 57 | 57 | 57	jmdict
苛む	30 35	36	30 35 | 35 36 | 30 35	jmdict
苛める	35	36	35 | 35 | 35 36	jmdict
苦しめる	30	36	30 | 30 36 | 30	jmdict
苦労し抜く	34	30 33	34 | 30 34 | 33 34	jmdict
茶目る	35	30	35 | 30 | 35	jmdict
草生える	50	15 30	30 | 50 | 15 50	jmdict
荒ぶ	15 30	50	15 30 | 15 30 | 15 50	jmdict
荒ぶる	15 30	13	13 15 | 15 30 | 15 30	jmdict
荒む	15 30	13	15 30 | 15 30 | 13 30	jmdict
荒らげる	15	30 31 33	15 31 | 15 30 | 15 33	jmdict
華やぐ	15 30	13	30 | 13 15 | 15 30	jmdict
萌え立つ	57	15 30	30 | 57 | 15 57	jmdict
萌やす	57	15	57 | 15 57 | 57	jmdict
萎む	15 57	50	15 50 | 15 57 | 15 57	jmdict
萎れる	15 57	50	15 50 | 15 57 | 15 57	jmdict
落ち延びる	15 34	17	15 34 | 15 17 | 15 34	jmdict
落ち窪む	15	17	15 | 15 | 15 17	jmdict
落っこちる	15	34	15 | 15 | 15 34	jmdict
落とし込む	15	34	15 | 15 34 | 15	jmdict
葬り去る	15 57	34	15 57 | 15 57 | 15 34	jmdict
葺き替える	15 33	38	15 33 | 15 38 | 15 33	jmdict
葺く	33 38	15	15 33 | 33 38 | 33 38	jmdict
蒸す	33 51	15	33 51 | 15 51 | 33 51	jmdict
蒸らす	15 33	51	15 33 | 15 33 | 15 51	jmdict
蓄える	37	19	37 | 37 | 19 37	jmdict
蓬ける	15	50	15 50 | 15 | 15	jmdict
蔑む	30	35 36	30 | 30 36 | 30 35	jmdict
薄まる	15 19	13	15 19 | 13 15 | 15 19	jmdict
薄らぐ	15	13	13 15 | 15 | 15	jmdict
薄れる	15	19	15 | 15 19 | 15	jmdict
薫く	50 51	15	50 51 | 15 50 | 50 51	jmdict
薫ずる	15 51	50	51 | 15 50 | 15 51	jmdict
蝕む	15	50	15 50 | 15 | 15	jmdict
蠢かす	15	33	15 | 15 33 | 15	jmdict
血走る	56	15	15 56 | 56 | 56	jmdict
行きそびれる	15 34	16	15 34 | 15 16 | 15 34	jmdict
行き出す	15	16 17	15 | 15 16 | 15 17	jmdict
行き始める	15	16	15 | 15 16 | 15	jmdict
行き暮れる	15 33	17	15 17 | 15 33 | 15 33	jmdict
行き遅れる	16	15 33	15 16 | 33 | 16	jmdict
行き過ぎる	15 17	19	15 17 | 15 19 | 15 17	jmdict
行ける	13 34	15 17	13 34 | 15 17 | 13 34	jmdict
衒う	31 34	35	31 34 | 31 35 | 31 34	jmdict
被く	15	17 33	15 17 | 15 | 15 33	jmdict
被す	15	33	15 | 15 33 | 15	jmdict
被る	15	17 33 34	15 17 | 15 34 | 15 33	jmdict
裁ち掛ける	15	34 38	15 34 | 15 38 | 15	jmdict
裁つ	15	34	15 | 15 | 15 34	jmdict
裏付ける	11 34	31	11 34 | 11 34 | 11 31	jmdict
裏切る	35	34	35 | 34 35 | 35	jmdict
補う	15 19	37	19 37 | 15 19 | 15 19	jmdict
褒めちぎる	36	31	36 | 31 36 | 36	jmdict
褒め上げる	36	31	36 | 31 36 | 36	jmdict
褒め殺す	35 36	31	31 36 | 35 36 | 35	jmdict
褪せる	15	50	15 | 15 50 | 15	jmdict
褪める	15	50 51	15 51 | 15 | 15 50	jmdict
襲い攻める	15 35	34	15 35 | 15 35 | 15 34 35	jmdict
覆い尽くす	15	17 19	15 17 | 15 | 15 19	jmdict
覆い被せる	15	17	15 | 15 | 15 17	jmdict
覆い隠す	15	17	15 17 | 15 | 15	jmdict
覆る	15	34	15 | 15 | 15 34	jmdict
見える	30	12 56	30 | 12 56 | 30	jmdict
見すます	30	15 34	30 | 30 | 15 34	jmdict
見せつける	31 35	36	31 35 | 31 35 | 31 36	jmdict
見せる	31 34	15	31 34 | 15 31 | 31 34	jmdict
見せ合う	35	31	35 | 35 | 31 35	jmdict
見つかる	12 30	34	12 30 | 12 34 | 12 30	jmdict
見つけ出す	30 34	15	30 | 15 34 | 30 34	jmdict
見つめ直す	30	33	30 33 | 30 | 30	jmdict
見なす	30	10	30 | 10 30 | 30	jmdict
見やる	30	15	15 30 | 30 | 30	jmdict
見る	30	34	30 | 30 | 30 34	jmdict
見上げる	17	15 33	17 | 17 33 | 15 17	jmdict
見出す	30	34	30 | 30 34 | 30	jmdict
見切れる	15	13	13 | 15 | 15	jmdict
見初める	30	35	30 | 30 | 30 35	jmdict
見合わす	35	11 15	11 35 | 35 | 15 35	jmdict
見合わせる	34	15 30	15 34 | 30 34 | 34	jmdict
見向く	30	33	30 | 30 | 30 33	jmdict
見咎める	36	30	36 | 30 36 | 36	jmdict
見回す	15 33	30	15 33 | 15 33 | 15 30	jmdict
見回る	17 33	15	17 33 | 33 | 15 17	jmdict
見定める	30	34	30 | 30 34 | 30	jmdict
見尽くす	30	15 34	30 34 | 30 | 15	jmdict
見届ける	30 34	33	30 33 | 30 34 | 30 34	jmdict
見張る	34 36	30 33	34 36 | 30 36 | 33 34	jmdict
見抜く	30	34	30 | 30 | 30 34	jmdict
見捨てる	34 36	35	34 36 | 34 35 | 34 36	jmdict
見据える	30	34	30 | 30 34 | 30	jmdict
見損ねる	30 34	15	30 34 | 30 | 15 34	jmdict
見放す	35 36	34	35 | 34 36 | 35 36	jmdict
見晴らす	17	15	15 17 | 17 | 17	jmdict
見栄張る	30	33	30 | 30 | 30 33	jmdict
見比べる	30	11 31	30 | 11 30 | 30 31	jmdict
見渡す	30	15	15 30 | 30 | 30	jmdict
見立てる	30	34	30 34 | 30 | 30	jmdict
見紛う	30	10	30 | 10 30 | 30	jmdict
見終える	15 30	16	15 30 | 15 30 | 15 16	jmdict
見繕う	33	34	33 | 33 | 33 34	jmdict
見落とす	30	34	30 | 30 34 | 30	jmdict
見計らう	30	16 34	16 30 | 30 34 | 30	jmdict
見識張る	34	30	34 | 30 34 | 34	jmdict
見返す	35	15 30 34	30 35 | 15 35 | 34 35	jmdict
見送る	35	15 33 34	33 35 | 35 | 15 34	jmdict
見逃す	30 34	15	34 | 15 30 | 30 34	jmdict
見過ごす	30 34	15	15 34 | 30 34 | 30 34	jmdict
見違う	30	11	11 | 30 | 30	jmdict
規則立つ	13	15	13 | 13 15 | 13	jmdict
視える	30	56	30 | 30 56 | 30	jmdict
覗かせる	15	33	15 | 15 33 | 15	jmdict
覗き見る	34	15 30 33	15 34 | 30 34 | 33	jmdict
覗き込む	33	17 30	17 33 | 33 | 30	jmdict
覚える	30	56	30 56 | 30 | 30	jmdict
覚める	15 30	33	15 33 | 15 30 | 15 30	jmdict
親しむ	35	30	35 | 30 35 | 35	jmdict
解き放す	15	34	15 | 15 34 | 15	jmdict
解ける	15	13	15 | 13 15 | 15	jmdict
触れる	15 31	33 35	15 31 | 15 31 35 | 15 33	jmdict
触れ合う	35	15	35 | 15 35 | 35	jmdict
触れ込む	31	37	31 | 31 | 31 37	jmdict
言いつかる	31 35	36	31 35 | 31 36 | 35	jmdict
言い出す	31	15	15 31 | 31 | 31	jmdict
言い募る	31	35	31 | 31 35 | 31	jmdict
言い囃す	31	35	31 | 31 35 | 31	jmdict
言い当てる	31 34	30	31 34 | 31 34 | 30 31	jmdict
言い改める	31	15	15 31 | 31 | 31	jmdict
言い破る	31 35	34	31 35 | 31 34 | 31 35	jmdict
言い立てる	31 35	34	31 35 | 31 35 | 31 34	jmdict
言い続ける	31	34	31 | 31 | 31 34	jmdict
言い負かす	35	31	31 35 | 35 | 35	jmdict
言い負ける	35	31 34	35 | 35 | 31 34 35	jmdict
言い逃れる	35	31 34	31 35 | 35 | 34 35	jmdict
言い開く	31	34 35	31 | 31 34 | 31 35	jmdict
言わす	31	36	31 | 31 | 31 36	jmdict
言付かる	31	34 36	31 34 | 31 | 31 36	jmdict
言付ける	31	35 36	31 36 | 31 35 | 31	jmdict
計らう	30 34	36	30 34 | 34 36 | 30 34	jmdict
計る	19 30	34	19 | 30 34 | 19 30	jmdict
討ち入る	35	34	35 | 34 35 | 35	jmdict
討ち滅ぼす	34 35	15	34 35 | 34 35 | 15 35	jmdict
討ち漏らす	15 34	35	15 34 | 15 34 | 35	jmdict
討つ	35	15 34	35 | 15 35 | 34 35	jmdict
託ける	36	37	36 | 36 37 | 36	jmdict
託つ	31	35 36	36 | 31 | 31 35	jmdict
訪ねる	35	17	35 | 17 35 | 35	jmdict
訴える	31 35	34	31 35 | 31 34 | 31 35	jmdict
訴え出る	31 34	35	31 34 | 31 35 | 31 34	jmdict
診せる	31	33 34	31 34 | 31 33 | 31	jmdict
診る	30	34 38	30 | 30 38 | 30 34	jmdict
証す	10 31	34	31 34 | 10 31 | 10 31	jmdict
評す	31	30	31 | 30 31 | 31	jmdict
詫びる	35	31	35 | 31 35 | 35	jmdict
詰む	15 34	12 13	13 15 | 12 34 | 15 34	jmdict
詰める	15 34	19	15 19 | 15 34 | 15 34	jmdict
詰め掛ける	15 17	35	15 17 | 15 35 | 15 17	jmdict
詰る	35	31	31 35 | 35 | 35	jmdict
話し始める	15 31	16	15 31 | 16 31 | 15 31	jmdict
話し込む	31	33 35	31 35 | 31 | 31 33	jmdict
認める	10 30	34	10 30 | 10 30 | 30 34	jmdict
誘いかける	31 35	34	35 | 31 35 | 31 34	jmdict
誘い出す	35	31 34	34 35 | 31 35 | 35	jmdict
誘い合う	35	31	35 | 31 35 | 35	jmdict
誘い込む	35	15 36	15 35 | 35 36 | 35	jmdict
誘う	35	31	31 35 | 35 | 35	jmdict
語り古す	31	15	31 | 15 31 | 31	jmdict
語り尽くす	31	19	31 | 19 31 | 31	jmdict
語り継ぐ	31	32	31 | 31 | 31 32	jmdict
説き勧める	31	34 35 36	31 34 | 31 36 | 31 35	jmdict
説き及ぶ	31	35	31 | 31 35 | 31	jmdict
説く	31	34	31 | 31 34 | 31	jmdict
読みきる	30 31	15	15 31 | 30 31 | 30	jmdict
読みこなす	30 31	34	30 31 | 30 31 34 | 30 31	jmdict
読みすぎる	19	15	19 | 19 | 15 19	jmdict
読みふける	30 33	31	30 33 | 31 33 | 30 33	jmdict
読み下す	31	15	31 | 15 31 | 31	jmdict
読み合わせる	31	35	31 | 31 | 31 35	jmdict
読み慣れる	30	15 33	30 33 | 15 30 | 30	jmdict
読み損じる	15	30 31 34	15 30 | 15 31 | 15 34	jmdict
読み損なう	15 34	31	15 34 | 15 31 | 15 34	jmdict
読み漁る	30 31	33	30 31 | 31 33 | 30 31	jmdict
読み破る	31	15 30 32 34	31 34 | 30 31 | 15 32	jmdict
読み継ぐ	31	15 32	15 31 | 31 | 31 32	jmdict
読み落とす	15 31	30	15 31 | 15 31 | 30	jmdict
読み誤る	30 31	15	30 | 15 31 | 30 31	jmdict
読み返す	15 31	30	31 | 15 30 31 | 15 31	jmdict
読み通す	31	15 30 34	15 31 | 31 34 | 30 31	jmdict
読み過ごす	15 31	30	15 31 | 15 31 | 15 30	jmdict
読み違える	30	31	30 | 30 | 30 31	jmdict
読める	30 31	13	30 31 | 30 31 | 13 30	jmdict
課す	36	37	36 37 | 36 | 36	jmdict
調べ上げる	30	34	30 34 | 30 | 30	jmdict
調べ合わす	30 35	34	30 34 | 30 35 | 30 35	jmdict
調べ直す	30	34	30 34 | 30 | 30	jmdict
請い求める	35	31	35 | 35 | 31 35	jmdict
請け合う	31 34	35	34 35 | 31 34 | 31 34	jmdict
請ずる	31	36	31 | 31 36 | 31	jmdict
論じる	31	30	31 | 30 31 | 31	jmdict
論じ尽くす	31	30 34	31 34 | 30 31 | 31	jmdict
諮る	31	35 36	31 35 | 31 36	jmdict
謙る	33	34 36	34 | 33 36 | 33	jmdict
講じる	34 38	36	34 38 | 34 36 | 34 38	jmdict
講ずる	34 38	36	36 38 | 34 38 | 34 38	jmdict
謳う	31	32	31 | 31 32 | 31	jmdict
譲る	37	35	35 37 | 37 | 37	jmdict
貞はる	34	30	34 | 30 34 | 34	jmdict
負け越す	34	15 35	15 34 | 34 | 34 35	jmdict
貪り尽くす	30 37	33	30 37 | 30 33 | 30 37	jmdict
貪り食う	33	56 57	33 57 | 33 | 33 56	jmdict
貪り食らう	33	57	33 | 33 | 33 57	jmdict
貪る	30 33	37	30 33 | 30 33 | 30 37	jmdict
貶める	36	30	30 36 | 36 | 36	jmdict
買い出す	37	15 38	37 38 | 15 37 | 37	jmdict
買い切る	37	15	15 37 | 37 | 37	jmdict
買い戻す	37	15	15 37 | 37 | 37	jmdict
買い換える	37	15	37 | 37 | 15 37	jmdict
買い直す	37	15	15 37 | 37 | 37	jmdict
買い足す	37	15	37 | 15 37 | 37	jmdict
費やす	19 37	15	19 37 | 15 37 | 19 37	jmdict
貼り付ける	15	17 33	15 33 | 15 | 15 17	jmdict
貼り合わせる	15	32	15 | 15 32 | 15	jmdict
賀す	35	31	35 | 35 | 31 35	jmdict
賄う	37 38	33	37 38 | 37 38 | 33 37	jmdict
資す	37	14	37 | 37 | 14 37	jmdict
賑あう	15 35	33	15 35 | 15 35 | 33	jmdict
賑やかす	15 33	30	15 30 | 15 33 | 33	jmdict
賑わう	30 35	33	35 | 30 35 | 30 33	jmdict
賑わす	15 35	33	15 33 | 15 35 | 15 35	jmdict
賑わせる	15	30 33 35	15 30 | 15 33 | 15 35	jmdict
質す	31 34	35	31 35 | 31 34 | 31 34	jmdict
賺す	35	30	30 35 | 35 | 35	jmdict
贈る	37	35	37 | 35 37 | 37	jmdict
贖う	37	34	34 37 | 37 | 37	jmdict
赤錆びる	15	50 51	15 | 15 51 | 15 50	jmdict
走らす	15	36	15 | 15 | 15 36	jmdict
走らせる	15	36	15 | 15 36 | 15	jmdict
走りすぎる	15	19 33 34	15 19 | 15 34 | 15 33	jmdict
走り回る	15 33	17	15 33 | 15 33 | 15 17	jmdict
走り抜く	15 33	34	15 33 | 15 33 | 15 34	jmdict
走り掛ける	15	33	15 33 | 15 | 15	jmdict
赴く	15 17	34	17 34 | 15 17 | 15 17	jmdict
起きる	15 33	12	15 33 | 12 15 | 15 33	jmdict
起き返る	15	33 56	15 56 | 15 33 | 15	jmdict
起こす	15	34	15 | 15 | 15 34	jmdict
起こる	15	12 34	15 | 12 15 | 15 34	jmdict
起つ	15 33	34	15 33 | 15 33 | 15 34	jmdict
足す	19	15	19 | 15 19 | 19	jmdict
足掻く	33 34	15	15 34 | 33 34 | 33 34	jmdict
跡づける	34	15	34 | 34 | 15 34	jmdict
跳ねる	15 33	17	15 17 | 15 33 | 15 33	jmdict
跳ね出る	15	17	15 17 | 15 | 15	jmdict
跳ね回る	15 33	17	15 33 | 15 17 | 15 33	jmdict
跳ね掛ける	15	17 35	15 17 | 15 | 15 35	jmdict
跳ね返す	15	35	15 | 15 35 | 15	jmdict
跳ね返る	15	35	15 | 15 | 15 35	jmdict
踊らされる	34 35	36	34 35 | 34 35 | 35 36	jmdict
踊らす	36	35	36 | 36 | 35 36	jmdict
踊らせる	36	33	33 36 | 36 | 36	jmdict
踊り抜く	33	34	33 34 | 33 | 33	jmdict
踊り明かす	33	15	33 | 33 | 15 33	jmdict
踏みつける	15 34	35	15 34 | 15 35 | 15 34	jmdict
踏みとどまる	34	15	34 | 34 | 15 34	jmdict
踏み倒す	37	15 34	15 37 | 34 37 | 37	jmdict
踏み替える	15	33	15 33 | 15 | 15	jmdict
踏み歩く	33	15	33 | 15 33 | 33	jmdict
踏み潰す	15	34	15 | 15 34 | 15	jmdict
踏み破る	15	34	15 | 15 | 15 34	jmdict
踏み迷う	15 30 34	17	30 34 | 15 17 30 | 15 34	jmdict
蹌踉ける	33	15	15 33 | 33 | 33	jmdict
蹴りつける	15 35	33	15 35 | 15 35 | 15 33	jmdict
蹴り上げる	15	33	15 | 15 | 15 33	jmdict
蹴り出す	15 34	36	15 34 | 15 34 36 | 15 34	jmdict
蹴り殺す	15 34	57	15 34 | 34 57 | 15 34	jmdict
蹴り飛ばす	15 34	33	15 33 | 15 34 | 15 34	jmdict
蹴散らす	15	34 35	15 34 | 15 35 | 15	jmdict
蹴躓く	15	34	15 | 15 34 | 15	jmdict
蹴込む	15	33 34	15 34 | 15 33 | 15	jmdict
蹴返す	15 35	34	15 35 | 15 34 35 | 15 35	jmdict
蹴飛ばす	15 34	33	15 34 | 15 34 | 15 33	jmdict
躄る	33	56	33 | 33 56 | 33	jmdict
躊躇う	30	34	30 | 30 | 30 34	jmdict
躍りかかる	15 35	33 34	33 35 | 15 35 | 15 34 35	jmdict
躍り出る	15	17 33 34	15 33 | 15 34 | 15 17	jmdict
躍り込む	15 33	17	15 33 | 15 17 | 15 33	jmdict
躙る	15 34	33	15 34 | 15 33 | 15 34	jmdict
身を慎む	33 34	36	33 34 | 34 | 33 36	jmdict
身悶える	33 56	30	33 56 | 30 33 | 33 56	jmdict
躱す	15 34	35	15 34 | 34 35 | 15 34	jmdict
躾ける	36	33	36 | 33 | 36	jmdict
軋み合う	35	50	35 | 35 50 | 35	jmdict
転がす	15	17	15 | 15 17 | 15	jmdict
転げまわる	15 17	33	15 33 | 15 17 | 15 17	jmdict
転げる	15	17	15 17 | 15 | 15	jmdict
転ずる	15	11 37	15 37 | 11 15 | 15	jmdict
転ぶ	15	33	15 | 15 33 | 15	jmdict
載る	15 17	12	15 17 | 12 17 | 15 17	jmdict
輝き渡る	50	15	50 | 15 50 | 50	jmdict
輝く	50	51	50 | 50 51 | 50	jmdict
轟かす	50	15 31	50 | 31 | 15 50	jmdict
轟き渡る	15 50	31	15 31 50 | 15 50 | 15 50	jmdict
轟く	31 50	51	31 50 | 31 50 | 50 51	jmdict
轢く	15	57	15 57 | 15 | 15	jmdict
辞めさせる	34	15 36	34 | 15 34 | 34 36	jmdict
辱める	36	30	36 | 30 36 | 36	jmdict
迎える	35	15	15 35 | 35 | 35	jmdict
迎え入れる	35	15	35 | 15 35 | 35	jmdict
迎え撃つ	35	15 34	34 35 | 35 | 15 35	jmdict
近づく	17	15	17 | 17 | 15 17	jmdict
近寄る	17	15	15 17 | 17 | 17	jmdict
返す	15 35	37	15 35 | 15 37 | 15 35	jmdict
返り咲く	15	34	15 | 15 34 | 15	jmdict
返る	15	17	15 | 15 17 | 15	jmdict
迷わす	30	34	30 | 30 34 | 30	jmdict
迸しり出る	15	17 57	15 17 | 15 57 | 15	jmdict
追いかける	15 34	35	15 35 | 15 34 | 15 34	jmdict
追いかけ回す	15	17 34 35	15 34 | 15 35 | 15 17	jmdict
追いすがる	15 17	35	15 17 | 15 35 | 15 17	jmdict
追いつく	15 17	16	15 17 | 15 16 | 15 17	jmdict
追いまくる	15 35	34	15 34 | 15 35 | 15 35	jmdict
追いやる	15 36	17	15 17 | 15 36 | 15 36	jmdict
追い出す	15 36	34	15 34 | 15 36 | 15 36	jmdict
追い回す	15 35	17	15 35 | 15 17 | 15 35	jmdict
追い払う	15 35	34	15 35 | 15 34 35 | 15 35	jmdict
追い散らす	15 34	36	15 34 | 15 34 | 15 36	jmdict
追い求める	34	30	30 34 | 34 | 34	jmdict
追い落とす	15 34 36	35	15 34 36 | 15 34 36 | 15 34 35	jmdict
追い詰める	15 35	34	15 35 | 15 34 | 15 35	jmdict
追う	15 34	35	15 34 35 | 15 34 | 15 34	jmdict
追っかける	15 34	35	15 35 | 15 34 | 15 34	jmdict
追ん出す	15	34 36	15 34 | 15 36 | 15	jmdict
追ん出る	15	17 34	15 17 | 15 | 15 34	jmdict
退ける	15 34	36	15 36 | 15 34 | 15 34	jmdict
退る	15 34	17	15 17 | 15 34 | 15 34	jmdict
退治る	34	36	34 | 34 | 34 36	jmdict
送りつける	15 37	35	15 35 | 15 37 | 15 37	jmdict
送り出す	15	17 33 35	15 17 | 15 35 | 15 33	jmdict
送り合う	35	37	35 | 35 37 | 35	jmdict
送り届ける	15 17	37	15 37 | 15 17 | 15 17	jmdict
送り返す	15	17 35	15 | 15 35 | 15 17	jmdict
逃げ回る	15 34	33	15 34 | 15 33 | 15 34	jmdict
逃げ惑う	15 34	33 35	34 35 | 15 33 | 15 34	jmdict
逃げ散る	15 34	17	15 34 | 15 17 | 15 34	jmdict
逃げ込む	15 34	17	15 34 | 15 17 | 15 34	jmdict
逃げ遅れる	15 34	16	15 34 | 15 16 | 15 34	jmdict
逆立つ	15	56	15 56 | 15 | 15	jmdict
逆立てる	15	30 36	15 | 15 36 | 15 30	jmdict
透き通る	13 50	15	13 50 | 13 | 15 50	jmdict
途切らせる	15	16	15 | 15 | 15 16	jmdict
途切れる	15 16	12	12 15 | 15 16 | 15 16	jmdict
這いずり回る	15 33	17	15 17 33 | 15 33 | 15 33	jmdict
這いずる	15 33	17	15 33 | 15 33 | 15 17	jmdict
這い出す	15 17	33	15 17 | 15 17 | 15 33	jmdict
這い登る	15 17	33	15 17 33 | 15 17 | 15 17	jmdict
這い込む	15 17	33	15 17 33 | 15 17 | 15 17	jmdict
通い始める	15 33	16 17	15 33 | 15 16 33 | 15 17	jmdict
通い慣れる	33	15 34	33 | 33 34 | 15 33	jmdict
通う	17 33	15	15 17 33 | 17 33 | 17 33	jmdict
通がる	30	33	30 | 30 33 | 30	jmdict
通す	15 17	36	15 17 | 15 17 36 | 15 17	jmdict
通ぶる	33	30	33 | 30 33 | 33	jmdict
通り合わせる	15 35	16	15 16 | 15 35 | 15 35	jmdict
連れる	15 35	17	15 35 | 15 35 | 15 17	jmdict
連れ出す	15 17	35	15 17 | 15 35 | 15 17	jmdict
連れ去る	15 17	35	15 17 | 15 17 | 15 35	jmdict
連れ回す	15 33	17	15 33 | 15 17 | 15 33	jmdict
連れ歩く	33 35	15	15 33 | 33 35 | 33 35	jmdict
連れ込む	15 17	35	15 17 | 15 35 | 15 17	jmdict
進み出る	15 17	34	15 17 | 15 17 | 15 34	jmdict
進む	15 16	17 34	15 16 | 15 17 | 15 16 34	jmdict
逸す	34	15	15 34 | 34 | 34	jmdict
遅すぎる	16	13	16 | 16 | 13 16	jmdict
遅らせる	16	15	16 | 16 | 15 16	jmdict
遇す	35	36	35 | 36 | 35	jmdict
遊ばせる	33	15	33 | 15 | 33	jmdict
遊び歩く	33	35	33 35 | 33 | 33	jmdict
遊び疲れる	33	15	33 | 15 33 | 33	jmdict
運命づける	11 15	36	11 15 | 11 15 | 15 36	jmdict
過ぎる	15 16	19	15 16 19 | 15 16 | 15 16	jmdict
達す	15 34	17	15 34 | 15 34 | 15 17	jmdict
遠ざかる	17	15	17 | 17 | 15 17	jmdict
遡る	15 17	16	15 17 | 15 16 17 | 15 17	jmdict
遣らかす	34	15	34 | 15 34 | 34	jmdict
遣らす	36	15	36 | 15 36 | 36	jmdict
遣られる	15 34	35	15 34 | 34 35 | 15 34	jmdict
遣り損なう	34	15	34 | 34 | 15 34	jmdict
遣り熟す	34 38	33	34 38 | 34 38 | 33 34	jmdict
選び出す	34	15	15 34 | 34 | 34	jmdict
選りすぐる	34	15	15 34 | 34 | 34	jmdict
選り抜く	34	15	15 34 | 34 | 34	jmdict
遺す	37	15	37 | 15 37 | 37	jmdict
邌る	16	33	16 | 16 | 33	jmdict
鄙びる	13	15 50	13 50 | 13 | 13 15	jmdict
酌み交わす	35	33	33 35 | 35 | 35	jmdict
配す	15 36	37	15 36 | 15 36 | 36 37	jmdict
酔いしれる	30	33	30 | 30 | 30 33	jmdict
酔いつぶす	15 57	56	15 57 | 15 57 | 15 56	jmdict
酔いつぶれる	15 33	56	15 56 | 15 33 | 15 33	jmdict
酔っ払う	33	30	33 | 33 | 30 33	jmdict
酔わす	15 57	56	15 57 | 15 57 | 56	jmdict
酔わせる	15 30	56	15 30 | 15 56 | 15 30	jmdict
醂す	38	33	38 | 33 | 38	jmdict
醸す	15	30 32 50	15 30 | 15 50 | 15 32	jmdict
重なり合う	15 17	35	15 17 | 15 17 | 15 35	jmdict
重なる	15 17	11	15 17 | 11 15 | 15 17	jmdict
重ね合う	15	35	15 | 15 | 15 35	jmdict
重ね合わせる	15	17	15 | 15 17 | 15	jmdict
量り込む	15 19	38	15 | 19 38 | 15 19	jmdict
釣られる	35	15 30	15 35 | 30 35 | 35	jmdict
釣り上げる	15	37 38	15 38 | 15 37 | 15	jmdict
釣り出す	15 34	35	15 34 | 15 34 35 | 15 34	jmdict
釣り込まれる	15 35	34	35 | 15 34 35 | 15 35	jmdict
釣り込む	15 35	34	15 34 35 | 15 35 | 35	jmdict
釣る	15 34 37	38	15 34 38 | 15 37 | 15 34 37	jmdict
銘打つ	31	32	31 32 | 31 | 31	jmdict
鋤く	15 33	38	15 33 | 15 33 | 15 38	jmdict
鋳る	32 38	15	32 38 | 32 38 | 15 32	jmdict
鋳潰す	15 38	32	15 32 | 15 38 | 15 38	jmdict
鋳直す	32	15 38	32 38 | 15 32 | 32	jmdict
鋳込む	32 38	15	15 32 | 32 38 | 32 38	jmdict
錬る	32 38	15	32 38 | 32 38 | 15 32	jmdict
録れる	32	15	32 | 32 | 15 32	jmdict
鍛える	30 33 34	15	30 33 | 15 34 | 30 33 34	jmdict
鍛え上げる	15 38	32 34	15 32 38 | 15 38 | 15 34	jmdict
鍛え抜く	15	32 33 34 38	32 38 | 15 33 | 15 34	jmdict
長じる	15	16	15 16 | 15 | 15	jmdict
長ずる	15	30 57	15 30 | 15 | 15 57	jmdict
閃かす	30	31	30 | 30 31 | 30	jmdict
閉じこもる	33	17	33 | 33 | 17 33	jmdict
閉幕となる	15	16	15 16 | 15 | 15	jmdict
閊える	15	13 56	15 56 | 13 | 15	jmdict
開け払う	15	33	15 33 | 15 | 15	jmdict
間違える	30 34	10	30 34 | 30 34 | 10 30	jmdict
関係つける	11	15 35	11 15 | 11 35 | 11	jmdict
防ぐ	34	35 36	34 36 | 34 35 | 34	jmdict
阻む	15 34	14	15 34 | 14 34 | 15 34	jmdict
阿る	35	36	35 | 35 36 | 35	jmdict
降らす	15 50	52	15 50 | 50 | 15 52	jmdict
降りしきる	15 50	52	15 50 | 15 52 | 15 50	jmdict
降りしく	50	15 52	50 | 50 52 | 15 50	jmdict
降り始める	15 50	16	15 16 50 | 15 50 | 15 50	jmdict
降り続く	15 16	50	15 16 | 15 50 | 15 16	jmdict
降り込む	15	17	15 | 15 17 | 15	jmdict
降る	15 52	50	15 52 | 50 52 | 15 52	jmdict
限る	19	13	19 | 19 | 13 19	jmdict
陣取る	17 36	37	17 36 | 17 36 | 36 37	jmdict
