word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
勤め行なう	交わり無し	33 38	34	いいえ	割れた	一致	3	3	jmdict	いいえ
包み隠す	交わり無し	31	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
匿う	交わり無し	36	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
博す	交わり無し	37	34	いいえ	割れた	一致	3	3	jmdict	いいえ
印す	交わり無し	32	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
即す	交わり無し	11	13	いいえ	割れた	一致	3	3	jmdict	いいえ
参じる	交わり無し	33 35	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
参ずる	交わり無し	35	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
参らせる	交わり無し	30 34	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
及ぼす	交わり無し	15	11 14	いいえ	割れた	割れた	3	3	jmdict	はい
取りはぐれる	交わり無し	15 34	37	いいえ	割れた	一致	3	3	jmdict	いいえ
取り入る	交わり無し	37	35	いいえ	割れた	一致	3	3	jmdict	いいえ
取り憑く	交わり無し	30	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
取り拉ぐ	交わり無し	15 35	14	いいえ	割れた	割れた	3	3	jmdict	いいえ
取り澄ます	交わり無し	33	30	いいえ	一致	割れた	3	3	jmdict	いいえ
取り紛れる	交わり無し	15 33	30	いいえ	割れた	割れた	3	3	jmdict	いいえ
取り繕う	交わり無し	31 34	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
取り調べる	交わり無し	30 34 36	35	いいえ	割れた	割れた	3	3	jmdict	はい
取り返す	交わり無し	15 34	37	いいえ	割れた	一致	3	3	jmdict	はい
取り違える	交わり無し	15	11 30	いいえ	割れた	割れた	3	3	jmdict	はい
受け付ける	交わり無し	15	35	いいえ	割れた	一致	3	3	jmdict	はい
叙す	交わり無し	36	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
口ずさむ	交わり無し	31	32	いいえ	割れた	一致	3	3	jmdict	はい
召し入れる	交わり無し	36	17 35	いいえ	一致	一致	3	3	jmdict	いいえ
召し抱える	交わり無し	36 37	38	いいえ	割れた	割れた	3	3	jmdict	いいえ
召し連れる	交わり無し	36	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
吊るし上げる	交わり無し	36	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
同ずる	交わり無し	11	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
含まれる	交わり無し	12 19	11	いいえ	一致	一致	3	3	jmdict	いいえ
含む	交わり無し	19	11 30	いいえ	割れた	割れた	3	3	jmdict	はい
含める	交わり無し	15 19	11	いいえ	割れた	割れた	3	3	jmdict	はい
吹き出る	交わり無し	15	12 51	いいえ	割れた	割れた	3	3	jmdict	いいえ
吹き渡る	交わり無し	15 50	17 51	いいえ	一致	割れた	3	3	jmdict	いいえ
吹く	交わり無し	15 50	32 51 56	いいえ	割れた	割れた	3	3	jmdict	はい
吹雪く	交わり無し	50 52	51	いいえ	一致	一致	3	3	jmdict	いいえ
和ぐ	交わり無し	35	13 50	いいえ	割れた	割れた	3	3	jmdict	いいえ
咎める	交わり無し	36	35	いいえ	一致	一致	3	3	jmdict	はい
嗾ける	交わり無し	36	35	いいえ	割れた	一致	3	3	jmdict	いいえ
噛みこなす	交わり無し	15 33	30 56	いいえ	一致	割れた	3	3	jmdict	いいえ
噛み殺す	交わり無し	33	15 30 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
噛む	交わり無し	15 33	35 56	いいえ	割れた	割れた	3	3	jmdict	はい
困らせる	交わり無し	30	13	いいえ	一致	割れた	3	3	jmdict	いいえ
囲う	交わり無し	15 36	17	いいえ	割れた	割れた	3	3	jmdict	はい
垣間見える	交わり無し	30	12	いいえ	一致	割れた	3	3	jmdict	いいえ
埋め合わす	交わり無し	15 37	19	いいえ	一致	割れた	3	3	jmdict	いいえ
埋め合わせる	交わり無し	15 37	19	いいえ	割れた	一致	3	3	jmdict	はい
執る	交わり無し	34 37	32 36	いいえ	一致	割れた	3	3	jmdict	はい
堪える	交わり無し	30 34	14	いいえ	一致	一致	3	3	jmdict	はい
堪り兼ねる	交わり無し	30	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
堪る	交わり無し	13 30	14	いいえ	一致	割れた	3	3	jmdict	いいえ
報う	交わり無し	35 37	34	いいえ	割れた	割れた	3	3	jmdict	いいえ
奮う	交わり無し	34	14	いいえ	割れた	割れた	3	3	jmdict	はい
妨げる	交わり無し	15 34	14	いいえ	一致	割れた	3	3	jmdict	はい
威張りくさる	交わり無し	30 33 36	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
威張り散らす	交わり無し	34 36	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
威張る	交わり無し	33 36	35	いいえ	割れた	一致	3	3	jmdict	はい
嫁ぐ	交わり無し	33	35	いいえ	割れた	一致	2	3	jmdict	はい
嫁す	交わり無し	37	35	いいえ	割れた	一致	3	3	jmdict	いいえ
嫁入る	交わり無し	33	35	いいえ	一致	一致	3	3	jmdict	いいえ
定まる	交わり無し	12 13	15	いいえ	割れた	割れた	3	3	jmdict	はい
宛がう	交わり無し	37	15 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
寄りすがる	交わり無し	35	17 30	いいえ	一致	割れた	3	3	jmdict	いいえ
寄り集まる	交わり無し	15 35	17	いいえ	割れた	割れた	3	3	jmdict	はい
寝かす	交わり無し	33	15 57	いいえ	割れた	一致	3	3	jmdict	はい
寝かせる	交わり無し	33	15 57	いいえ	一致	割れた	3	3	jmdict	はい
寝忘れる	交わり無し	33	16 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
寝過ごす	交わり無し	15 33	16 57	いいえ	一致	一致	3	3	jmdict	はい
寿く	交わり無し	31	35	いいえ	割れた	一致	3	3	jmdict	いいえ
射すくめる	交わり無し	30 34	14 35	いいえ	割れた	一致	3	3	jmdict	いいえ
射殺す	交わり無し	34	15 57	いいえ	割れた	割れた	3	3	jmdict	いいえ
小ましゃくれる	交わり無し	33	30	いいえ	一致	割れた	3	3	jmdict	いいえ
小洒落る	交わり無し	32	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
就ける	交わり無し	38	36	いいえ	一致	一致	3	3	jmdict	いいえ
居合わす	交わり無し	35	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
居残る	交わり無し	15 33	12 17	いいえ	割れた	割れた	3	3	jmdict	はい
居直る	交わり無し	34	35	いいえ	割れた	割れた	3	3	jmdict	はい
居着く	交わり無し	33	12 17	いいえ	割れた	割れた	3	3	jmdict	いいえ
屯う	交わり無し	17	35	いいえ	割れた	一致	3	3	jmdict	いいえ
屯す	交わり無し	17	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
峙つ	交わり無し	15 35	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
嵌まる	交わり無し	15	13 17 30	いいえ	割れた	一致	3	3	jmdict	はい
巣食う	交わり無し	15 38	12 17	いいえ	割れた	一致	3	3	jmdict	はい
巧む	交わり無し	34	30	いいえ	一致	一致	2	3	jmdict	いいえ
差し招く	交わり無し	35	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
差し許す	交わり無し	36	34	いいえ	一致	割れた	3	3	jmdict	いいえ
差し越す	交わり無し	15 34	16	いいえ	割れた	割れた	3	3	jmdict	いいえ
差し障る	交わり無し	15 35	13	いいえ	割れた	割れた	3	3	jmdict	いいえ
差し響く	交わり無し	31	11	いいえ	割れた	一致	3	3	jmdict	いいえ
帯びる	交わり無し	15	13 34 51	いいえ	割れた	割れた	3	3	jmdict	はい
平らげる	交わり無し	34	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
庇う	交わり無し	34 36	35	いいえ	一致	割れた	3	3	jmdict	はい
廃れる	交わり無し	15 38	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
延べる	交わり無し	19 31	15 16	いいえ	割れた	割れた	3	3	jmdict	いいえ
建て込む	交わり無し	15 38	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
引き合う	交わり無し	35	11 14 37	いいえ	割れた	割れた	3	3	jmdict	いいえ
引き渡す	交わり無し	15 37	35 36	いいえ	一致	割れた	3	3	jmdict	はい
引っくるめる	交わり無し	15	11	いいえ	割れた	割れた	3	3	jmdict	いいえ
弥立つ	交わり無し	15	30 56	いいえ	一致	割れた	2	3	jmdict	いいえ
弱る	交わり無し	13 15	14	いいえ	割れた	割れた	3	3	jmdict	はい
張り込む	交わり無し	15 34	33 37	いいえ	割れた	割れた	3	3	jmdict	はい
弾ずる	交わり無し	15	32	いいえ	割れた	一致	3	3	jmdict	いいえ
当てはまる	交わり無し	11	13	いいえ	割れた	割れた	3	3	jmdict	はい
形式張る	交わり無し	33	13	いいえ	割れた	一致	3	3	jmdict	いいえ
役立つ	交わり無し	34	13	いいえ	割れた	一致	3	3	jmdict	はい
征く	交わり無し	15 34	17	いいえ	割れた	割れた	3	3	jmdict	いいえ
待ちくたびれる	交わり無し	30	16 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
待ち惚ける	交わり無し	30	16	いいえ	一致	割れた	3	3	jmdict	いいえ
待ち構える	交わり無し	34	16 35	いいえ	一致	割れた	3	3	jmdict	はい
待ち設ける	交わり無し	34	16	いいえ	割れた	一致	3	3	jmdict	いいえ
忍ばせる	交わり無し	33	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
忍び込む	交わり無し	15 34	17	いいえ	一致	割れた	3	3	jmdict	はい
忍ぶ	交わり無し	30 34	14 17	いいえ	一致	割れた	3	3	jmdict	はい
怠ける	交わり無し	34	33	いいえ	割れた	一致	3	3	jmdict	はい
急がせる	交わり無し	15	16	いいえ	割れた	割れた	3	3	jmdict	いいえ
急き立てる	交わり無し	15	16 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
悪たれる	交わり無し	31	34 35	いいえ	一致	割れた	3	3	jmdict	いいえ
愚図つく	交わり無し	33	16 50	いいえ	割れた	一致	3	3	jmdict	いいえ
愚図る	交わり無し	33	30	いいえ	割れた	一致	3	3	jmdict	いいえ
愚集む	交わり無し	35	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
愛嬌付く	交わり無し	30	13	いいえ	割れた	一致	3	3	jmdict	いいえ
愛敬付く	交わり無し	30	13	いいえ	割れた	一致	3	3	jmdict	いいえ
慣らす	交わり無し	15 30 33	13	いいえ	割れた	割れた	3	3	jmdict	はい
成り代わる	交わり無し	15 36	11	いいえ	一致	一致	3	3	jmdict	いいえ
成り切る	交わり無し	34	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
戦ぐ	交わり無し	33	15 50	いいえ	割れた	割れた	3	3	jmdict	いいえ
所帯じみる	交わり無し	13	15 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
手向ける	交わり無し	37	34	いいえ	割れた	割れた	3	3	jmdict	いいえ
手渡す	交わり無し	15 37	35	いいえ	一致	割れた	3	3	jmdict	はい
才弾ける	交わり無し	15	30	いいえ	割れた	一致	3	3	jmdict	いいえ
打ち噛ます	交わり無し	35	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
打ち萎れる	交わり無し	15	30	いいえ	割れた	一致	3	3	jmdict	いいえ
打っ手繰る	交わり無し	15	37	いいえ	一致	割れた	3	3	jmdict	いいえ
払い清める	交わり無し	37	15 33	いいえ	割れた	割れた	3	3	jmdict	いいえ
扱う	交わり無し	33 34	15 36 38	いいえ	割れた	割れた	3	3	jmdict	はい
抜きん出る	交わり無し	15 34	13	いいえ	割れた	一致	3	3	jmdict	いいえ
抱える	交わり無し	15	33 38	いいえ	割れた	割れた	3	3	jmdict	はい
抱きすくめる	交わり無し	15 33	35 56	いいえ	一致	割れた	3	3	jmdict	いいえ
拐かす	交わり無し	34	35	いいえ	割れた	割れた	3	3	jmdict	いいえ
拘う	交わり無し	35	11	いいえ	割れた	割れた	3	3	jmdict	いいえ
持ちこたえる	交わり無し	34	14	いいえ	割れた	一致	3	3	jmdict	はい
持ち合う	交わり無し	35	11 37	いいえ	割れた	割れた	3	3	jmdict	いいえ
持てる	交わり無し	13 34	14 35	いいえ	割れた	一致	3	3	jmdict	はい
挙る	交わり無し	15 34	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
挫ける	交わり無し	34	30	いいえ	割れた	一致	3	3	jmdict	いいえ
振り当てる	交わり無し	37	36	いいえ	割れた	一致	3	3	jmdict	いいえ
振り返す	交わり無し	30	15	いいえ	割れた	割れた	3	3	jmdict	いいえ
捕まえる	交わり無し	34	15 36	いいえ	割れた	一致	3	3	jmdict	はい
捕まる	交わり無し	34	35	いいえ	割れた	割れた	3	3	jmdict	はい
捕る	交わり無し	34	15 37	いいえ	一致	割れた	3	3	jmdict	はい
捕れる	交わり無し	34	37	いいえ	割れた	割れた	3	3	jmdict	いいえ
捧げる	交わり無し	15 37	34	いいえ	割れた	一致	3	3	jmdict	はい
据わる	交わり無し	15 17	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
捲し上げる	交わり無し	31 35	15	いいえ	割れた	一致	3	3	jmdict	いいえ
掏る	交わり無し	15 34	37	いいえ	割れた	一致	3	3	jmdict	いいえ
掛け合わす	交わり無し	35	11 15	いいえ	割れた	割れた	3	3	jmdict	いいえ
掛け持つ	交わり無し	38	33	いいえ	割れた	割れた	3	3	jmdict	いいえ
掛け違う	交わり無し	15	11	いいえ	割れた	割れた	3	3	jmdict	いいえ
探す	交わり無し	34	30	いいえ	割れた	一致	3	3	jmdict	はい
掻い摘む	交わり無し	15	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
掻い込む	交わり無し	15 37	33 56	いいえ	一致	割れた	3	3	jmdict	いいえ
掻っ払う	交わり無し	15	37	いいえ	割れた	一致	3	3	jmdict	いいえ
握り締める	交わり無し	33	15 56	いいえ	割れた	割れた	3	3	jmdict	はい
握り返す	交わり無し	15	35 56	いいえ	割れた	割れた	3	3	jmdict	いいえ
握る	交わり無し	15 33	36 56	いいえ	一致	割れた	3	3	jmdict	はい
損ずる	交わり無し	19 37	15	いいえ	割れた	一致	3	3	jmdict	いいえ
携える	交わり無し	33	17	いいえ	割れた	割れた	3	3	jmdict	はい
撫で回す	交わり無し	33	15	いいえ	割れた	一致	3	3	jmdict	いいえ
擬す	交わり無し	32	11	いいえ	一致	割れた	3	3	jmdict	いいえ
攻め取る	交わり無し	34 35	37	いいえ	割れた	割れた	3	3	jmdict	いいえ
放っぽる	交わり無し	15	34	いいえ	一致	割れた	3	3	jmdict	いいえ
教え諭す	交わり無し	30 36	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
散り残る	交わり無し	15	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
数え直す	交わり無し	30	19	いいえ	割れた	割れた	3	3	jmdict	いいえ
数に入れる	交わり無し	11	19	いいえ	割れた	割れた	3	3	jmdict	いいえ
敵う	交わり無し	34 35	14	いいえ	割れた	割れた	3	3	jmdict	いいえ
斎く	交わり無し	33	34	いいえ	一致	割れた	3	3	jmdict	いいえ
断る	交わり無し	31 34	35	いいえ	割れた	割れた	3	3	jmdict	はい
方向付ける	交わり無し	15	17 36	いいえ	割れた	割れた	3	3	jmdict	いいえ
旅慣れる	交わり無し	33	13	いいえ	一致	割れた	3	3	jmdict	いいえ
明け渡す	交わり無し	15 37	36	いいえ	割れた	割れた	3	3	jmdict	はい
映り込む	交わり無し	15	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
映る	交わり無し	15 50	12	いいえ	一致	割れた	3	3	jmdict	はい
時雨れる	交わり無し	50 52	51	いいえ	一致	一致	3	3	jmdict	いいえ
晦ます	交わり無し	15 31	12	いいえ	割れた	割れた	3	3	jmdict	いいえ
晴れる	交わり無し	15 50	30 51	いいえ	割れた	割れた	3	3	jmdict	はい
晴れ渡る	交わり無し	50 52	51	いいえ	割れた	一致	3	3	jmdict	いいえ
暴れ狂う	交わり無し	15 34	33 35	いいえ	割れた	割れた	3	3	jmdict	いいえ
曇る	交わり無し	15 50	30 51	いいえ	割れた	一致	3	3	jmdict	はい
書きなぐる	交わり無し	32	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
書き入れる	交わり無し	15 32	31	いいえ	割れた	割れた	3	3	jmdict	はい
書き抜く	交わり無し	32	31	いいえ	割れた	一致	3	3	jmdict	いいえ
書き添える	交わり無し	32	31	いいえ	割れた	割れた	3	3	jmdict	はい
書き漏らす	交わり無し	32	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
書き落とす	交わり無し	15 32	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
書き誤る	交わり無し	32	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
書き違える	交わり無し	15 32	31	いいえ	一致	割れた	3	3	jmdict	いいえ
書き間違える	交わり無し	32	10 31	いいえ	割れた	一致	3	3	jmdict	いいえ
書き集める	交わり無し	32	31	いいえ	割れた	割れた	3	3	jmdict	いいえ
